"Year","LocationAbbr","LocationDesc","FacilityName","MedicalDirector","Address","City","Zipcode","Phone","Clinic Status","Topic","SubTopic","Data_Value","ClinicId","TopicId","SubTopicId","Geolocation"
"2020","CA","California","Reproductive Fertility Center, LinFertility Family Foundation","James P. Lin, MD","16300 Sand Canyon Ave, Suite 911","Irvine","92618","(949) 453-8600","Open","Clinic Services & Profile","Total infants born","151","446","TOP01","ST05","POINT (-117.773255 33.660353)"
"2020","UT","Utah","Utah Center for Reproductive Medicine","Megan  Link, MD","675 Arapeen Dr, Suite 205","Salt Lake City","84108","(801) 581-3834","Open","Clinic Services & Profile","Total cycles","741","16","TOP01","ST01","POINT (-111.82601 40.7551871)"
"2020","CA","California","University Fertility Center","Omid A. Khorram, MD, PHD","23550 Hawthorne Blvd, Suite 210","Torrance","90505","(310) 378-7445","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","27","TOP01","ST11","POINT (-118.3499451 33.8119369)"
"2020","TX","Texas","Texas Fertility Center, Vaughn, Silverberg & Associates","Kaylen  Silverberg, MD","6500 N. Mopac Expressway, Bldg 1, Suite 1200","Austin","78731","(512) 451-0149","Open","Clinic Services & Profile","SART member","Yes","276","TOP01","ST14","POINT (-97.751443 30.3471711)"
"2020","NC","North Carolina","Carolinas Fertility Institute","Tamer M. Yalcinkaya, MD","3821 Forrestgate Dr","Winston-Salem","27103","(336) 448-9100","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","601","TOP01","ST11","POINT (-80.3142163 36.0727021)"
"2020","CA","California","The Fertility Institutes-Los Angeles, New York, Guadalajara","Jeffrey  Steinberg, MD","16030 Ventura Blvd, Suite 404","Encino","91436","(818) 728-4600","Open","Clinic Services & Profile","Total infants born","30","28","TOP01","ST05","POINT (-118.4824828 34.1557673)"
"2020","CA","California","Laurel Fertility Care","Collin B. Smikle, MD","1700 California St, Suite 570","San Francisco","94109","(415) 673-9199","Open","Clinic Services & Profile","Total cycles","535","19","TOP01","ST01","POINT (-122.4230564 37.790523)"
"2020","GA","Georgia","Servy Fertility Institute","Edouard J. Servy, MD","812 Chafee Ave","Augusta","30904","(706) 724-0228","Open","Clinic Services & Profile","Deliveries","11","438","TOP01","ST04","POINT (-81.9902529 33.4746478)"
"2020","SC","South Carolina","Coastal Fertility Specialists","John A. Schnorr, MD","1375 Hospital Dr","Mount Pleasant","29464","(843) 883-5800","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","89","TOP01","ST11","POINT (-79.8534693 32.8164581)"
"2020","CO","Colorado","Rocky Mountain Center for Reproductive Medicine","Kevin E. Bachus, MD","1080 E. Elizabeth St","Fort Collins","80524","(970) 493-6353","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","110","TOP01","ST11","POINT (-105.0585269 40.574467)"
"2020","CO","Colorado","Rocky Mountain Center for Reproductive Medicine","Kevin E. Bachus, MD","1080 E. Elizabeth St","Fort Collins","80524","(970) 493-6353","Open","Clinic Services & Profile","Fertility preservation cycles","0","110","TOP01","ST02","POINT (-105.0585269 40.574467)"
"2020","CA","California","Kathleen Kornafel, MD, PhD","Kathleen L. Kornafel, MD, PHD","1560 E. Chevy Chase Dr, Suite 200","Glendale","91206","(818) 242-9933","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","368","TOP01","ST11","POINT (-118.2301577 34.1527325)"
"2020","NY","New York","Westchester Fertility & Reproductive Endocrinology","Michael B. Blotner, MD","136 S. Broadway","White Plains","10605","(914) 949-6677","Open","Clinic Services & Profile","Donor egg services","Yes","47","TOP01","ST09","POINT (-73.761185 41.0262092)"
"2020","NY","New York","Metropolitan Reproductive Medicine, PC","Susan  Lobel, MD","422 West End Ave","New York","10024","(212) 580-2252","Open","Clinic Services & Profile","Total infants born","13","421","TOP01","ST05","POINT (-73.980255 40.785299)"
"2020","TN","Tennessee","Vanderbilt Fertility Clinic","Donna R. Session, MD","2009 Mallory Ln, Suite 250","Franklin","37067","(615) 343-5700","Open","Clinic Services & Profile","Total infants born","34","821","TOP01","ST05","POINT (-86.8204695 35.9507386)"
"2020","FL","Florida","Palm Beach Fertility Center","Mark S. Denker, MD","7015 Beracasa Way, Suite 201","Boca Raton","33433","(561) 477-7728","Open","Clinic Services & Profile","Pregnancies","52","453","TOP01","ST03","POINT (-80.1546332 26.3511591)"
"2020","PA","Pennsylvania","Family Fertility Center","H. Christina  Lee, MD","95 Highland Ave, Suite 100","Bethlehem","18017","(610) 868-8600","Open","Clinic Services & Profile","Fertility preservation cycles","0","142","TOP01","ST02","POINT (-75.3844598 40.6672455)"
"2020","TX","Texas","DFW Center for Fertility & IVF","Victor E. Beshay, MD","980 Raintree Cir","Allen","75013","(214) 383-2600","Open","Clinic Services & Profile","Pregnancies","22","626","TOP01","ST03","POINT (-96.6795585 33.1105724)"
"2020","NY","New York","NYU Langone Fertility Center","James A. Grifo, MD, PHD","660 First Ave, 5th Floor","New York","10016","(212) 263-8990","Open","Clinic Services & Profile","Deliveries","720","46","TOP01","ST04","POINT (-73.9714649 40.7459714)"
"2020","WI","Wisconsin","Aurora Health Care-Aurora Fertility Services, West Allis","Katherine A. Green, MD","West Allis Memorial Hospital, 8901 W. Lincoln Ave, 2nd Floor","West Allis","53227","(414) 329-4300","Reorganized","Clinic Services & Profile","Deliveries","103","503","TOP01","ST04","POINT (-88.0234228 43.0013586)"
"2020","MI","Michigan","Wayne Health","Awoniyi O. Awonuga, MD","26400 W. 12 Mile Rd, Suite 140","Southfield","48034","(248) 359-8034","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","53","TOP01","ST11","POINT (-83.3069473 42.501848)"
"2020","CA","California","Pacific Fertility Center-Los Angeles","Vicken  Sahakian, MD","10921 Wilshire Blvd, Suite 700","Los Angeles","90024","(310) 209-7700","Open","Clinic Services & Profile","Verified lab accreditation","Yes","99","TOP01","ST15","POINT (-118.4448408 34.0590518)"
"2020","NC","North Carolina","Program for Assisted Reproduction at Atrium Health's Carolinas Medical Center, CMC Women's Institute","Bradley S. Hurst, MD","1025 Morehead Medical Dr, Suite 500","Charlotte","28204","(704) 355-3149","Open","Clinic Services & Profile","Donor egg services","Yes","217","TOP01","ST09","POINT (-80.8389033 35.2049751)"
"2020","TX","Texas","Houston Infertility Clinic, Sonja Kristiansen, MD","Sonja B. Kristiansen, MD","9055 Katy Freeway, Suite 450","Houston","77024","(713) 862-6181","Open","Clinic Services & Profile","Total cycles","223","3","TOP01","ST01","POINT (-95.5122645 29.7835813)"
"2020","NC","North Carolina","Wake Forest University Center for Reproductive Medicine","Jeffrey L. Deaton, MD","111 Hanestown Ct, Suite 351","Winston-Salem","27103","(336) 716-6476","Open","Clinic Services & Profile","Fertility preservation cycles","18","605","TOP01","ST02","POINT (-80.2940617 36.088102)"
"2020","MI","Michigan","Henry Ford Reproductive Medicine","Ahmad  Hammoud, MD","2825 Livernois Rd, Suite A","Troy","48083","(248) 637-4050","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","632","TOP01","ST12","POINT (-83.1487195 42.5601481)"
"2020","IL","Illinois","Chicago IVF","Joel G. Brasch, MD","5225 Old Orchard Rd, Suite 21","Skokie","60077","(847) 213-5064","Open","Clinic Services & Profile","SART member","Yes","323","TOP01","ST14","POINT (-87.7583733 42.0619287)"
"2020","HI","Hawaii","IVF Hawaii","Benton H. Chun, MD","1329 Lusitana St, Suite 607","Honolulu","96813","(808) 538-6655","Open","Clinic Services & Profile","Gestational carrier services","Yes","23","TOP01","ST13","POINT (-157.8520829 21.307606)"
"2020","IN","Indiana","Indiana University Hospital","Marguerite K. Shepard, MD","550 N. University Blvd, Suite 2403","Indianapolis","46202","(317) 944-1640","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","326","TOP01","ST11","POINT (-86.1763903 39.7754993)"
"2020","OH","Ohio","SpringCreek Fertility","Jeremy M. Groll, MD","7095 Clyo Rd","Dayton","45459","(937) 458-5084","Open","Clinic Services & Profile","SART member","Yes","618","TOP01","ST14","POINT (-84.1389377 39.6422362)"
"2020","CA","California","Fertility Specialists Medical Group","Arlene J. Morales, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Total infants born","110","13","TOP01","ST05","POINT (-117.1519348 32.8015222)"
"2020","TX","Texas","UT Health San Antonio Reproductive Health and Fertility Center","Randal D. Robinson, MD","Medical Arts & Research Center, 8300 Floyd Curl Dr, 5th Floor","San Antonio","78229","(210) 450-9500","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","169","TOP01","ST12","POINT (-94.1268081 36.0525016)"
"2020","OH","Ohio","University Hospitals Fertility Center","Rebecca  Flyckt, MD","Kathy Risman Pavilion, 1000 Auburn Dr, Suite 310","Beachwood","44122","(216) 285-5028","Open","Clinic Services & Profile","Gestational carrier services","Yes","331","TOP01","ST13","POINT (-81.4949648 41.4525619)"
"2020","NC","North Carolina","Reproductive Endocrinology Associates of Charlotte","Seth  Katz, MD","1524 E. Morehead St","Charlotte","28207","(704) 343-3400","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","452","TOP01","ST12","POINT (-80.8352372 35.2040615)"
"2020","CA","California","California IVF Fertility Center","Ernest J. Zeringue, MD","2590 Venture Oaks Way, Suite 103","Sacramento","95833","(916) 979-5599","Open","Clinic Services & Profile","Verified lab accreditation","No","40","TOP01","ST15","POINT (-121.5160159 38.6123316)"
"2020","NJ","New Jersey","Institute for Reproductive Medicine and Science, Saint Barnabas Medical Center","Margaret G. Garrisi, MD","94 Old Short Hills Rd, East Wing, Suite 403","Livingston","07039","(973) 322-8286","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","54","TOP01","ST12","POINT (-74.3047629 40.7631494)"
"2020","GA","Georgia","Pathways Fertility, Pathways Fertility","Nestor E Dourron, MD","3193 Howell Mill Rd N.W., Suite 214","Atlanta","30327","(404) 228-7199","Reorganized","Clinic Services & Profile","Deliveries","35","837","TOP01","ST04","POINT (-84.38798 33.749)"
"2020","FL","Florida","IVF Florida Reproductive Associates","David I. Hoffman, MD","2960 N. State Rd 7, Suite 300","Margate","33063","(954) 247-6235","Open","Clinic Services & Profile","Pregnancies","495","192","TOP01","ST03","POINT (-80.2007799 26.2641888)"
"2020","WA","Washington","ORM Fertility Bellevue","Elizabeth A. Barbieri, MD","1370 116th Ave N.E., Suite 100","Bellevue","98004","(425) 458-2622","Open","Clinic Services & Profile","SART member","Yes","826","TOP01","ST14","POINT (-122.1836745 47.6218757)"
"2020","CA","California","Bay IVF Center","Francis  Polansky, MD","1681 El Camino Real","Palo Alto","94306","(650) 322-0500","Open","Clinic Services & Profile","Donor egg services","Yes","423","TOP01","ST09","POINT (-122.1518749 37.4306854)"
"2020","CT","Connecticut","Greenwich Fertility and IVF Center, PC","Barry R. Witt, MD","55 Holly Hill Ln, Suite 270","Greenwich","06830","(203) 863-2990","Open","Clinic Services & Profile","Deliveries","135","313","TOP01","ST04","POINT (-73.6466663 41.0163127)"
"2020","CA","California","The Fertility and Gynecology Center, Monterey Bay IVF","Edward J. Ramirez, MD","9833 Blue Larkspur Ln","Monterey","93940","(831) 649-4483","Open","Clinic Services & Profile","Pregnancies","22","356","TOP01","ST03","POINT (-121.8017642 36.5714039)"
"2020","NY","New York","New Hope Fertility Center","John  Zhang, MD, PHD","4 Columbus Cir, 4th Floor","New York","10019","(212) 517-7676","Open","Clinic Services & Profile","SART member","No","31","TOP01","ST14","POINT (-73.9828792 40.7673752)"
"2020","AL","Alabama","Center for Reproductive Medicine","George T. Koulianos, MD","3 Mobile Infirmary Cir, Suite 401","Mobile","36607","(251) 438-4200","Open","Clinic Services & Profile","Donated embryo services","Yes","212","TOP01","ST10","POINT (-88.1029 30.6975)"
"2020","PA","Pennsylvania","AHN Center for Reproductive Medicine","Lori  Homa, MD","9335 McKnight Rd, Suite 240","Pittsburgh","15237","(412) 847-1166","Open","Clinic Services & Profile","Total cycles","510","628","TOP01","ST01","POINT (-80.024935 40.5737825)"
"2020","AZ","Arizona","Arizona Associates for Reproductive Health","Ketan S. Patel, MD","8426 E. Shea Blvd","Scottsdale","85255","(480) 946-9900","Open","Clinic Services & Profile","Donor egg services","Yes","32","TOP01","ST09","POINT (-111.8944002 33.6453986)"
"2020","VA","Virginia","Shady Grove Fertility-Richmond","Erika B. Johnston-MacAnanny, MD","9030 Stony Point Pkwy, Suite 450","Richmond","23235","(804) 379-9000","Open","Clinic Services & Profile","Gestational carrier services","Yes","105","TOP01","ST13","POINT (-77.5687894 37.5533802)"
"2020","CA","California","The Center for Fertility and Gynecology, Vermesh Center for Fertility","Michael  Vermesh, MD","18370 Burbank Blvd, Suite 301","Tarzana","91356","(818) 881-9800","Open","Clinic Services & Profile","Total cycles","313","458","TOP01","ST01","POINT (-118.532992 34.1704364)"
"2020","CA","California","Kaiser Permanente Center for Reproductive Health-Sacramento","Lisa  Farah-Eways, MD","1650 Response Rd, Suite 1A","Sacramento","95815","(916) 614-5089","Open","Clinic Services & Profile","Verified lab accreditation","Yes","515","TOP01","ST15","POINT (-121.4300727 38.5964236)"
"2020","NJ","New Jersey","Diamond Institute for Infertility & Menopause","Matan  Yemini, MD","89 Millburn Ave","Millburn","07041","(973) 761-5600","Open","Clinic Services & Profile","Donated embryo services","Yes","463","TOP01","ST10","POINT (-74.2868409 40.7229841)"
"2020","IL","Illinois","Seth Levrant, MD, PC, Partners in Reproductive Health","Seth G. Levrant, MD","16345 S. Harlem Ave, Suite 100","Tinley Park","60477","(708) 532-7017","Open","Clinic Services & Profile","Fertility preservation cycles","*","393","TOP01","ST02","POINT (-87.792988 41.593312)"
"2020","OR","Oregon","Oregon Fertility Institute","Aimee  Chang, MD","9370 S.W. Greenburg Rd, Suite 412","Portland","97223","(503) 292-7734","Open","Clinic Services & Profile","Deliveries","20","812","TOP01","ST04","POINT (-122.7731654 45.4521221)"
"2020","CT","Connecticut","Greenwich Fertility and IVF Center, PC","Barry R. Witt, MD","55 Holly Hill Ln, Suite 270","Greenwich","06830","(203) 863-2990","Open","Clinic Services & Profile","SART member","Yes","313","TOP01","ST14","POINT (-73.6466663 41.0163127)"
"2020","FL","Florida","Boca Fertility","Moshe (Maurice) R. Peress, MD","875 Meadows Rd, Suite 334","Boca Raton","33486","(561) 368-5500","Open","Clinic Services & Profile","SART member","Yes","462","TOP01","ST14","POINT (-80.1042564 26.3596379)"
"2020","HI","Hawaii","Pacific In Vitro Fertilization Institute","Thomas S. Kosasa, MD","Kapi`olani Medical Center, 1319 Punahou St, Suite 980","Honolulu","96826","(808) 946-2226","Open","Clinic Services & Profile","Total infants born","79","115","TOP01","ST05","POINT (-157.8334591 21.2998428)"
"2020","IN","Indiana","Henry Fertility dba, Reproductive Care of Indiana","Michael A. Henry, MD","201 Pennsylvania Pkwy, Suite 325","Indianapolis","46280","(317) 817-1800","Open","Clinic Services & Profile","Total cycles","186","464","TOP01","ST01","POINT (-86.1539337 39.9315132)"
"2020","KS","Kansas","Midwest Reproductive Center, PA","Dan L. Gehlbach, MD","Doctors Building 1, 20375 W. 151st St, Suite 403","Olathe","66061","(913) 780-4300","Open","Clinic Services & Profile","Gestational carrier services","Yes","243","TOP01","ST13","POINT (-94.824476 38.8527687)"
"2020","TX","Texas","Center for Assisted Reproduction","Kevin J. Doody, MD","1701 Park Place Ave","Bedford","76022","(817) 540-1157","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","249","TOP01","ST12","POINT (-97.129502 32.8344171)"
"2020","NA","National","National","None","None","None","None","None","Open","Clinic Services & Profile","Pregnancies","91453","9,999","TOP01","ST03",
"2020","OK","Oklahoma","OU Physicians Reproductive Medicine","LaTasha B. Craig, MD","840 Research Pkwy, Suite 200","Oklahoma City","73104","(405) 271-1616","Open","Clinic Services & Profile","Donor egg services","Yes","9","TOP01","ST09","POINT (-97.5009249 35.4774816)"
"2020","ID","Idaho","Idaho Center for Reproductive Medicine","Cristin C. Slater, MD","1000 E. Park Blvd, Suite 110","Boise","83712","(208) 342-5900","Open","Clinic Services & Profile","Donated embryo services","Yes","35","TOP01","ST10","POINT (-116.1875685 43.6032213)"
"2020","VA","Virginia","Washington Fertility Center","Pierre  Asmar, MD","4316 Evergreen Ln","Annandale","22003","(703) 658-3100","Open","Clinic Services & Profile","Gestational carrier services","Yes","282","TOP01","ST13","POINT (-77.1864386 38.8307289)"
"2020","CA","California","LifeStart Fertility Center","Anita P. Singh, MD","29525 Canwood St, Suite 210","Agoura Hills","91301","(818) 889-4532","Open","Clinic Services & Profile","Total cycles","34","207","TOP01","ST01","POINT (-118.7672994 34.1480175)"
"2020","FL","Florida","IVF Florida Reproductive Associates","David I. Hoffman, MD","2960 N. State Rd 7, Suite 300","Margate","33063","(954) 247-6235","Open","Clinic Services & Profile","Fertility preservation cycles","80","192","TOP01","ST02","POINT (-80.2007799 26.2641888)"
"2020","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Donated embryo services","Yes","12","TOP01","ST10","POINT (-119.7025478 34.433101)"
"2020","VA","Virginia","CCRM Northern Virginia","Mark D. Payson, MD","8010 Towers Crescent Dr, 5th Floor","Vienna","22182","(571) 789-2100","Open","Clinic Services & Profile","Total infants born","107","806","TOP01","ST05","POINT (-77.220709 38.9143045)"
"2020","NJ","New Jersey","Shore Institute for Reproductive Medicine dba, Morgan Fertility and Reproductive Medicine","Allen  Morgan, MD","475 Route 70 West, Suite 201","Lakewood","08701","(732) 363-4777","Open","Clinic Services & Profile","SART member","Yes","319","TOP01","ST14","POINT (-74.200564 40.0506)"
"2020","CA","California","Unity Fertility Center, LLC","Chun-Yeh  Wang, MD, PHD","625 S. Fair Oaks Ave, Suite 330","Pasadena","91105","(626) 588-1555","Open","Clinic Services & Profile","Gestational carrier services","Yes","810","TOP01","ST13","POINT (-118.150714 34.134987)"
"2020","CA","California","Reproductive Sciences Medical Center","Minh N. Ho, MD","3661 Valley Centre Dr, Suite 100","San Diego","92130","(858) 436-7186","Open","Clinic Services & Profile","Donor egg services","Yes","602","TOP01","ST09","POINT (-117.2342049 32.9363628)"
"2020","IL","Illinois","InVia Fertility Specialists","Vishvanath C. Karande, MD","1585 N. Barrington Rd, Bldg 2, Suite 406","Hoffman Estates","60169","(847) 884-8884","Open","Clinic Services & Profile","Pregnancies","286","425","TOP01","ST03","POINT (-88.1412181 42.0541958)"
"2020","PR","Puerto Rico","Pedro J. Beauchamp, MD IVF Program dba, Puerto Rico Fertility Center","Pedro J. Beauchamp, MD","Dr. Arturo Cadilla Building, 100 Paseo San Pablo, Suite 503","Bayamón","00961","(787) 798-0100","Open","Clinic Services & Profile","Deliveries","25","338","TOP01","ST04","POINT (-66.1481046 18.3988787)"
"2020","IL","Illinois","Carle Foundation Hospital Department of Reproductive Medicine","Nancy  Fay, MD","1818 E. Windsor Rd","Urbana","61801","(217) 255-9600","Reorganized","Clinic Services & Profile","Pregnancies","*","844","TOP01","ST03","POINT (-88.2036 40.1095)"
"2020","NC","North Carolina","Reproductive Endocrinology Associates of Charlotte","Seth  Katz, MD","1524 E. Morehead St","Charlotte","28207","(704) 343-3400","Open","Clinic Services & Profile","Total infants born","281","452","TOP01","ST05","POINT (-80.8352372 35.2040615)"
"2020","WV","West Virginia","West Virginia University Center for Reproductive Medicine","Ryan J. Heitmann, DO","1322 Pineview Dr, Suite 2","Morgantown","26505","(304) 598-3100","Open","Clinic Services & Profile","Gestational carrier services","No","418","TOP01","ST13","POINT (-79.9536756 39.6627366)"
"2020","CA","California","Cedars Sinai Medical Center, Center for Fertility and Reproductive Medicine","Margareta D. Pisarska, MD","444 S. San Vicente Blvd, Suite 1002","Los Angeles","90048","(310) 423-9964","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","316","TOP01","ST12","POINT (-118.3752833 34.0701384)"
"2020","PA","Pennsylvania","Penn State Milton S. Hershey Medical Center","Samantha  Butts, MD","35 Hope Dr, Suite 202","Hershey","17033","(717) 531-6731","Open","Clinic Services & Profile","Pregnancies","35","6","TOP01","ST03","POINT (-76.6611392 40.2701599)"
"2020","OH","Ohio","Reproductive Gynecology & Infertility-Akron","David M. Nash, MD","95 Arch St, Suite 250","Akron","44304","(330) 375-7722","Open","Clinic Services & Profile","Donor egg services","Yes","382","TOP01","ST09","POINT (-81.4995028 41.0822656)"
"2020","AZ","Arizona","New Direction Fertility Centers","Mark  Amols, MD","1760 E. Pecos Rd, Suite 532","Gilbert","85295","(480) 351-8222","Open","Clinic Services & Profile","Donor egg services","Yes","629","TOP01","ST09","POINT (-111.7522832 33.2964125)"
"2020","NY","New York","New York Reproductive Wellness","Gregory  Zapantis, MD","300 S. Oyster Bay Rd","Syosset","11791","(516) 605-2626","Open","Clinic Services & Profile","Total infants born","85","204","TOP01","ST05","POINT (-73.5034336 40.7963217)"
"2020","NJ","New Jersey","Reproductive Science Center of New Jersey","William  Ziegler, DO","234 Industrial Way West, Suite A104","Eatontown","07724","(732) 918-2500","Open","Clinic Services & Profile","Total infants born","108","239","TOP01","ST05","POINT (-74.0560827 40.2764915)"
"2020","IA","Iowa","University of Iowa Hospitals and Clinics, Center for Advanced Reproductive Care","Bradley J. Van Voorhis, MD","Department of Obstetrics and Gynecology, 1360 N. Dodge St, Suite 2000","Iowa City","52245","(319) 356-8483","Open","Clinic Services & Profile","Donor egg services","Yes","255","TOP01","ST09","POINT (-91.5161819 41.677803)"
"2020","OK","Oklahoma","Tulsa Fertility Center","Stanley G. Prough, MD","115 E. 15th St","Tulsa","74119","(918) 584-2870","Open","Clinic Services & Profile","Total infants born","64","111","TOP01","ST05","POINT (-95.9843317 36.1412075)"
"2020","IL","Illinois","University of Chicago Medicine Center for Reproductive Medicine and Fertility","A. Mousa  Zamah, MD","1101 S. Canal St, Suite 202A","Chicago","60607","(773) 702-6642","Open","Clinic Services & Profile","Donor egg services","Yes","119","TOP01","ST09","POINT (-87.6388767 41.8675233)"
"2020","SC","South Carolina","Coastal Fertility Specialists","John A. Schnorr, MD","1375 Hospital Dr","Mount Pleasant","29464","(843) 883-5800","Open","Clinic Services & Profile","Fertility preservation cycles","36","89","TOP01","ST02","POINT (-79.8534693 32.8164581)"
"2020","CA","California","California IVF Fertility Center","Ernest J. Zeringue, MD","2590 Venture Oaks Way, Suite 103","Sacramento","95833","(916) 979-5599","Open","Clinic Services & Profile","Total cycles","648","40","TOP01","ST01","POINT (-121.5160159 38.6123316)"
"2020","NY","New York","Sher Fertility Solutions-New York","Drew V. Tortoriello, MD","425 Fifth Ave, 3rd Floor","New York","10016","(646) 792-7476","Open","Clinic Services & Profile","Total cycles","785","627","TOP01","ST01","POINT (-73.9825195 40.7509683)"
"2020","CA","California","Coastal Fertility Medical Center, Inc.","Lawrence B. Werlin, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","Deliveries","58","388","TOP01","ST04","POINT (-117.765639 33.6683947)"
"2020","TX","Texas","IVFMD-Irving","Sy Q. Le, MD","7501 Las Colinas Blvd, Suite 200A","Irving","75063","(972) 506-9986","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","469","TOP01","ST11","POINT (-96.9555275 32.9097834)"
"2020","MS","Mississippi","University of Mississippi Medical Center","John D. Isaacs, MD","2925 Layfair Dr, Room 146","Flowood","39232","(601) 984-5330","Open","Clinic Services & Profile","SART member","No","114","TOP01","ST14","POINT (-90.1127638 32.3275748)"
"2020","CA","California","Kindbody-San Francisco","Nastaran  Foyouzi, MD","88 Sutter St","San Francisco","94104","(628) 777-7064","Open","Clinic Services & Profile","Deliveries","*","829","TOP01","ST04","POINT (-122.4019492 37.7901907)"
"2020","AZ","Arizona","Arizona Associates for Reproductive Health","Ketan S. Patel, MD","8426 E. Shea Blvd","Scottsdale","85255","(480) 946-9900","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","32","TOP01","ST11","POINT (-111.8944002 33.6453986)"
"2020","TX","Texas","Aspire Fertility-Dallas","Christine  Mansfield, MD","16415 Addison Rd, Suite 900","Addison","75001","(214) 414-3806","Open","Clinic Services & Profile","Verified lab accreditation","Yes","703","TOP01","ST15","POINT (-96.8308071 32.9723984)"
"2020","WA","Washington","Poma Fertility","Michael S. Opsahl, MD","12039 N.E. 128th St, Suite 110","Kirkland","98034","(425) 822-7662","Open","Clinic Services & Profile","Deliveries","201","457","TOP01","ST04","POINT (-122.1794818 47.7144649)"
"2020","FL","Florida","Shady Grove Fertility Tampa Bay","Celso P. Silva, MD","5016 W. Cypress St, Suite 302","Tampa","33607","(813) 906-2285","Open","Clinic Services & Profile","Total infants born","180","823","TOP01","ST05","POINT (-82.5295221 27.9518316)"
"2020","OH","Ohio","SpringCreek Fertility","Jeremy M. Groll, MD","7095 Clyo Rd","Dayton","45459","(937) 458-5084","Open","Clinic Services & Profile","Total cycles","623","618","TOP01","ST01","POINT (-84.1389377 39.6422362)"
"2020","TX","Texas","Brooke Army Medical Center","Belinda J. Yauger, MD","Department of Obstetrics & Gynecology, 3551 Roger Brooke Dr","Fort Sam Houston","78234","(210) 916-6305","Reorganized","Clinic Services & Profile","Gestational carrier services","No","289","TOP01","ST13","POINT (-97.3159704 37.7017739)"
"2020","OR","Oregon","ORM Fertility-Portland","John S. Hesla, MD","808 S.W. 15th Ave","Portland","97205","(503) 274-4994","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","272","TOP01","ST12","POINT (-122.6873595 45.5204658)"
"2020","NY","New York","Northwell Health Fertility","Christine M. Mullin, MD","300 Community Dr","Manhasset","11030","(516) 562-2229","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","92","TOP01","ST12","POINT (-73.7009628 40.775253)"
"2020","DE","Delaware","RADfertility","Ronald F. Feinberg, MD, PHD","Medical Arts Pavilion 2, 4735 Ogletown-Stanton Rd, Suite 3217","Newark","19713","(302) 602-8822","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","488","TOP01","ST11","POINT (-75.6730825 39.6855886)"
"2020","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","Total infants born","129","387","TOP01","ST05","POINT (-90.5950078 38.7970685)"
"2020","CA","California","Kathleen Kornafel, MD, PhD","Kathleen L. Kornafel, MD, PHD","1560 E. Chevy Chase Dr, Suite 200","Glendale","91206","(818) 242-9933","Open","Clinic Services & Profile","Deliveries","6","368","TOP01","ST04","POINT (-118.2301577 34.1527325)"
"2020","CA","California","Zouves Fertility Center","Christo G. Zouves, MD","1241 E. Hillsdale Blvd, Suite 100","Foster City","94404","(650) 378-1000","Open","Clinic Services & Profile","Total infants born","106","359","TOP01","ST05","POINT (-122.2675786 37.5679205)"
"2020","OH","Ohio","Institute for Reproductive Health","Sherif G. Awadalla, MD","3805 Edwards Rd, Suite 450","Cincinnati","45209","(513) 924-5546","Open","Clinic Services & Profile","Verified lab accreditation","Yes","143","TOP01","ST15","POINT (-84.4439587 39.148408)"
"2020","OR","Oregon","The Fertility Center of Oregon","Douglas J. Austin, MD","590 Country Club Pkwy, Suite A","Eugene","97401","(541) 683-1559","Open","Clinic Services & Profile","Total infants born","74","411","TOP01","ST05","POINT (-123.0923252 44.0639397)"
"2020","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Pregnancies","265","704","TOP01","ST03","POINT (-86.1561692 39.9423235)"
